,filename,compStages,auxStages,Away %,Home %,Sleep %,Awake %,TOU %,Custom Schedule %,Smart Away %,Smart Home %,DR %,Hold %,TOU Event %,Custom Event %,Sq. Ft.,Floors,Age,Style,State,City
8033,ecbd60f0707250a9d166d7ff6b2634577ed86d4c.csv,0,1,0.09405525,0.268830128,0.417677808,0,0,0.219436813,0.016903236,0.061021444,0,0.223882021,0,0.6981933,1500,2,120,detached,NY,Cold Spring
8034,eccf009e2ef01f6e3567424aed710b92ed9d352c.csv,0,1,0,0.688053266,0.283157814,0,0,0.028788919,0,0,0,0.942508013,0,0.057491987,3200,3,36,detached,NY,Warwick
8036,ecdf2aec27512494770e489f270b7ba4fc3e31df.csv,0,1,0.259483812,0.376049923,0.334959975,0,0,0.02950629,0.024251745,0.103690997,0,0.054369257,0,0.817688,2500,4,60,detached,NY,Schenectady
8041,ed04aa7844afb394158b439398508569fa2f24a9.csv,0,1,0.216865626,0.445697505,0.309926921,0,0,0.027509948,0,0,0,0.972490052,0,0.027509948,1600,1,6,detached,NY,Cairo
8049,ed2b748e6a4c29dcab99dbf5ebdfcf8de12b9752.csv,0,1,0.200768156,0.461223619,0.306244181,0,0,0.031764044,0.067300978,0.055836825,0,0.310521415,0,0.566340782,2000,2,5,detached,NY,Lima
8053,ed4298a42a72b36c550f61e71929c83112efd6c0.csv,0,1,0,0.538227119,0.430345444,0,0,0.031427437,0.197826087,0,0,0.197796307,0,0.604377606,2500,3,20,other,NY,Baldwinsville
8059,ed68cbcc2b9d10b338cff5b526a17e0733bf8500.csv,0,1,0,0.685720845,0.283450031,0,0,0.030829125,0,0,0,0.641433272,0,0.358566728,1000,1,0,apartment,NY,New York
8062,ed8581690eeff282b3fd1b7910fcd3f5ae6f845c.csv,0,2,0.250168911,0.39982385,0.31382414,0,0,0.036183099,0,0,0,0.032816949,0,0.967183051,1500,3,70,detached,NY,Tonawanda town
8073,ede0945ce7d4d6afea132bae41cf0e00f5f15461.csv,0,1,0,0.701633987,0.291421569,0,0,0.006944444,0,0,0,0.449101307,0,0.550898693,1001,1,9,Apartment,NY,Bay Shore
8074,ede0d224602f0af457f6a7a5cd2c10f84093b012.csv,0,1,0.234188476,0.345443067,0.407828283,0,0,0.012540174,0,0,0,0.113005051,0,0.886994949,501,1,39,Apartment,NY,New York
8076,edfcd86cb78e6360f5c7e421d88483137c335cf8.csv,0,1,0,0.693444137,0.274093952,0,0,0.032461911,0.178295245,0,0,0.006165359,0,0.815539397,2000,3,90,rowHouse,NY,New York
8085,ee31da9c433326203956c6e3f00f50e55c45db33.csv,0,1,0,0.256219475,0.714896215,0,0,0.02888431,0,0,0,0.94449214,0,0.05550786,3000,3,0,detached,NY,Goshen
8089,ee6449efc103dbf854927a71f806db4f8780b74e.csv,0,2,0.159837006,0.36818947,0.445410545,0,0,0.026562978,0.004160927,0.04038491,0,0.263439317,0,0.692014845,3500,3,0,detached,NY,Victor
8094,ee781ff4acb6132b24e8b23c3cf89c7c9d7e1eef.csv,0,1,0,0.648332744,0.32065196,0,0,0.031015296,0.164307341,0,0,0.194772129,0,0.64092053,3000,2,50,multiPlex,NY,Airmont
8095,ee9faed305a56a1e5ffcb630996e09dd533c6068.csv,0,1,0.528590833,0.142045455,0.304522498,0,0,0.024841215,0,0,0,0.040997092,0,0.959002908,2500,3,70,other,NY,Katonah
8098,eec073d3b451345798e733f2b2093a82ff84dfd4.csv,0,1,0.274181548,0.305622329,0.326741835,0,0,0.093454289,0.043297848,0.066935668,0,0.083867521,0,0.805898962,2500,3,10,detached,NY,Bellmore
8099,eec192180e3c4100653ac6e456d666974cc32853.csv,0,1,0,0.686240842,0.283062424,0,0,0.030696734,0.050137363,0,0,0.257593101,0,0.692269536,0,0,0,,NY,Elmsford
8102,eefed09ec834ad33e21365c138a6e545c50987e9.csv,0,1,0.290700566,0.303766835,0.33759948,0,0,0.067933119,0.022555096,0.070850551,0,0.034760484,0,0.871833869,1750,3,80,detached,NY,Cohoes
8103,ef0952e12a61c8a1cd6ded70e4ef639d7f8b821b.csv,0,1,0.093252602,0.299041552,0.463776018,0,0,0.143929829,0.005031374,0.037897919,0,0.096016988,0,0.861053719,1500,1,70,detached,NY,East Meadow
8106,ef444958b6ebe9faa271347051e90440c50b83dd.csv,0,1,0.220920081,0.431251399,0.340261921,0,0,0.0075666,0.015278711,0.015390642,0.00241773,0.003033356,0,0.963879561,0,0,0,,NY,New York
8112,ef6b5192fa7b6d5cb8b46f53795380a4e94f64e4.csv,0,1,0.405102158,0.08105678,0.487134604,0,0,0.026706459,0,0,0,0.868715565,0,0.131284435,0,0,0,,NY,Garden City Park
8113,ef72ad9eff4768c8c014d12bf58d5dfc1c49df69.csv,0,1,0.23971688,0.322926206,0.277081426,0,0,0.160275488,0.012038309,0.055946658,0,0.036448794,0,0.895566239,1713,3,6,detached,NY,Bethlehem
8117,ef9845e738551e98c1219eebc6dc0508fc0dd0e9.csv,0,1,0.245713066,0.383069522,0.268447393,0,0,0.102770019,0.018524984,0.016536701,0,0.107609792,0,0.857328523,2000,3,60,other,NY,Buffalo
8120,efab73423f5109af27945fe0d7717463317b795d.csv,0,1,0.014872521,0.168437205,0.785696018,0,0,0.030994256,0.004032893,0.000954123,0,0.180486701,0,0.814526283,1500,3,90,other,NY,Troy
8128,efea373e5f37d19fb61a9b824a2adf8c51f196bb.csv,0,1,0.234465871,0.449676691,0.29052839,0,0,0.025329048,0.05077288,0.00736532,0,0.029939547,0,0.911922253,1500,2,100,detached,NY,Mineola
8129,efeece5efbebd157081286ed659d0ba46b7edcf8.csv,0,1,0,0.660671463,0.336304091,0,0,0.003024446,0.17835284,0,0,0.061723755,0,0.759923405,501,1,59,Apartment,NY,New York
8130,eff3df974c0f9f7df48703c129f5f40e96859193.csv,0,1,0.099082341,0.386217949,0.466508318,0,0,0.048191392,0.008365766,0.03484623,0,0.086395375,0,0.870392628,0,0,0,,NY,Syracuse
8138,f01424c41cd955dee75bc068aa1cd53460327427.csv,0,1,0,0.627451542,0.344350962,0,0,0.028197497,0,0,0,0.005160638,0,0.994839362,2500,3,5,detached,NY,Baldwinsville
8142,f03793d781b949c7aa72b9ac642e7da78267a1e5.csv,0,1,0.224988553,0.37767094,0.345963065,0,0,0.051377442,0.027005113,0.066601801,0,0.081053495,0,0.825339591,500,1,0,,NY,Hempstead
8143,f03cb51b4ceb7464f0b6092faa805ad49c4925d4.csv,1,0,0,0.691345271,0.284263085,0,0,0.024391644,0.020383762,0,0.002018289,0.875573921,0,0.102024028,2500,1,10,condominium,NY,New York
8146,f04aaaadb8eb92c1d0ed340fff74e1f88e64bdfc.csv,0,1,0.245621566,0.302741529,0.423887744,0,0,0.027749161,0.024267399,0.118551587,0,0.133518391,0,0.723662622,2000,2,20,detached,NY,Waterford
8152,f06963685d43e8181198d0e6a0667be83ec55c1e.csv,0,1,0.283303991,0.458568075,0.224413146,0,0,0.033714789,0.060397105,0.034428795,0,0.540698357,0,0.364475743,1000,1,85,detached,NY,Mechanicville
8155,f08d653e5e2c81504bee7d807908a4aedae12085.csv,0,1,0.247838231,0.348590067,0.318985308,0,0,0.084586394,0.005079201,0.045884986,0,0.190025253,0,0.75901056,1500,2,65,other,NY,Pearl River
8159,f0a77245635ea24430ac227280a12f19c50baa4e.csv,0,1,0.418735264,0.307398016,0.266426442,0,0,0.007440278,0.025846345,0.034098492,0,0.091674452,0,0.848380711,2000,2,70,detached,NY,Islip Terrace
8164,f0be577c3c829f83267e1ddb34242fbc50fc532a.csv,0,1,0,0.491831191,0.483442378,0,0,0.024726431,0,0,0,0.095194368,0,0.904805632,1300,2,0,townhouse,NY,briarcliff manor
8179,f14d1319d78e1b241f5b41a0655490028211b71d.csv,0,2,0,0.429631666,0.442321789,0,0,0.128046546,0,0,0,0.871495327,0,0.128504673,2000,2,0,detached,NY,Babylon
8183,f17331fb4fe3cb2c7d2ad33be22126568b051d90.csv,0,1,0,0.722212604,0.244334795,0,0,0.033452601,0,0,0,0.946146891,0,0.053853109,1500,3,77,rowHouse,NY,Endicott
8184,f1740e7bdf709712ff2110ced1197f502fc0a038.csv,0,0,0,0.682448603,0.281534448,0,0,0.036016949,0.00047081,0,0.000392341,0.228440835,0,0.770696014,2500,3,90,detached,NY,Irvington
8186,f18ba54cb7e18d3bd1bae2d0979db13bf8db5302.csv,0,1,0,0.694805896,0.287736359,0,0,0.017457745,0,0,0,0.982233542,0,0.017766458,500,1,9,Apartment,NY,Hempstead
8187,f1934f6fe2b41b50e5dfa33ddb0b0d961b46316a.csv,0,1,0.22111569,0.290273962,0.457598825,0,0,0.031011523,0.025841346,0.040312118,0,0.021300748,0,0.912545788,1500,1,70,apartment,NY,Brooklyn
8188,f19a80685a3f1ba59866cdc7f704851a93b26b06.csv,0,1,0.300549096,0.356881864,0.308563469,0,0,0.034005572,0.060955669,0.127664729,0,0.129966085,0,0.681413517,3500,2,15,detached,NY,Manlius
8194,f1c346e38df34687d801dfda686df0711252daee.csv,1,1,0.226180258,0.391436746,0.348753321,0,0,0.033629675,0.059104844,0.055620274,0.00216636,0.018076844,0,0.865031678,3000,3,80,detached,NY,Scarsdale
8204,f20f22e2b6153a26d3b7adba70bdb22f01eca0bc.csv,0,1,0,0.510863586,0.388166942,0,0,0.100969472,0.005981848,0,0,0.157109461,0,0.836908691,0,0,0,,NY,Rochester
8208,f2435f065d09c132930e87da33c26356c7a6343b.csv,0,1,0,0.687318618,0.284406295,0,0,0.028275087,0.069916207,0,0,0.760177805,0,0.169905988,3500,3,36,condominium,NY,New York
8209,f24d30fb78e83a89280ae0d773a81e74d59454d9.csv,0,1,0,0.445331578,0.317994505,0,0,0.236673916,0.019335699,0.03381601,0,0.05458257,0,0.89226572,3000,2,70,other,NY,Wynantskill
8212,f25d453f7100f4aa36a4b765883fa429dac35cdd.csv,0,1,0,0,0.947061463,0,0,0.052938537,0,0,0,0.465791835,0,0.534208165,2000,2,25,detached,NY,Montauk
8216,f278fd204842d351b85672f36356298fc47a4148.csv,0,1,0,0.637922788,0.335782063,0,0,0.026295148,0.027988215,0,0,0.003845271,0,0.968166514,2000,4,100,detached,NY,New York
8218,f27f3ac34f141e2cdc59b0084c987211ad900ca8.csv,0,1,0,0.643934882,0.284782609,0,0,0.071282509,0,0,0,0.010502283,0,0.989497717,1000,1,80,apartment,NY,New York
8221,f295c9f6b38bebb90da1d9d51729119d00c7e788.csv,0,1,0.261574074,0.403313437,0.309888659,0,0,0.025223829,0.012769743,0.008015764,0,0.647535966,0,0.331678528,3000,2,95,detached,NY,Syracuse
8223,f29b742da11af64964da059d5b46b58d75dcc969.csv,0,1,0,0.678064187,0.287792294,0,0,0.034143519,0.043226224,0,0,0.636338669,0,0.320435107,1500,2,70,,NY,Elmira
8226,f2c3bc3fc67c34cd3bdebf708b1f77e3f8643fbc.csv,0,1,0,0.222643098,0.341913453,0,0,0.43544345,0.002869605,0.062557392,0,0.020909856,0,0.913663147,0,2,75,multiPlex,NY,NEW YORK
8227,f2d771145bb1f0d7ed6f7673e95b88df704219e6.csv,0,1,0,0.689212198,0.284282216,0,0,0.026505586,0,0,0,0.920674549,0,0.079325451,2500,3,30,other,NY,Wheatfield
8235,f34239ef46a9661f36174466cc129b1f690cf10b.csv,0,1,0.644006351,0.264893251,0.05949648,0,0,0.031603918,0,0,0,0.019551576,0,0.980448424,3500,3,0,detached,NY,Windham
8236,f34338497c5ff5eabb3b1fee2d4eef93721e264f.csv,0,1,0.26816358,0.309382716,0.376851852,0,0,0.045601852,0.004783951,0.061959877,0,0.059243827,0,0.874012346,1500,2,60,detached,NY,Poughkeepsie
8244,f37ef32e2779b58ba11df43c016ec3f89d2e757f.csv,0,2,0.55757415,0.110076029,0.314613446,0,0,0.017736374,0.001381338,0.161251823,0,0.084814127,0,0.752552712,2500,3,10,detached,NY,Bloomingburg
8246,f38676d1d62e377157ba095ae6af09c1ed2e93ec.csv,1,1,0,0.58059562,0.26037851,0,0,0.15902587,0.110243056,0,0,0.101285867,0,0.788471078,2000,2,40,other,NY,Mount Sinai
8247,f38ad4d2f697ce2536f5b26a73396cf5125f6f00.csv,0,1,0.432931287,0.243344106,0.272295322,0,0,0.051429286,0.015129655,0.088940828,0,0.007011773,0,0.888917744,2000,2,5,detached,NY,Levittown
8248,f38f23606567e8f776deb03bd258843c689a0a78.csv,0,1,0,0.945703602,0.025822268,0,0,0.02847413,0,0,0,0.944806929,0,0.055193071,2000,5,20,townhouse,NY,New York
8250,f39fef991141f8b78d34ac58574446150830c786.csv,0,1,0.000105219,0.347585706,0.17534244,0,0,0.476966636,0.024669039,9.57E-06,0,0.110202403,0,0.865118993,2001,3,39,Other,NY,Rochester
8253,f3a9d2a91b679d5400ea7465693a0dcf6d75e4b7.csv,1,0,0.234376411,0.417976158,0.269235979,0,0,0.078411451,0,0,0,0.170888648,0,0.829111352,1500,1,0,other,NY,Yonkers
8262,f408b50e402fb1fc818cb99e3c31b514cf890e56.csv,0,1,0,0.768028846,0.203477946,0,0,0.028493208,0.000858516,0,0,0.765138507,0,0.234002976,3500,2,10,other,NY,Ronkonkoma
8263,f411dc1fbb7e29850885150b31fd7303a8620a3a.csv,0,2,0.226144733,0.343599904,0.367825408,0,0,0.062429955,0.039635367,0.019962776,0,0.008225264,0,0.932176593,3000,3,30,other,NY,Clarence Center
8270,f439e796daf8346e083ccc25f60b1c27a16c7a25.csv,0,1,0.082108968,0.427427686,0.452278466,0,0,0.038184879,0.010263621,0.017657637,0,0.063006964,0,0.909071778,2000,3,40,other,NY,Rochester
8274,f45e2e6716601033e9887c600e63473f057b2d3c.csv,0,1,0,0.709634221,0.264233242,0,0,0.026132537,0.02880127,0,0,0.375908708,0,0.595290021,0,0,0,,NY,Mamaroneck
8275,f467d4346490d170d17286593c9e4e654fd52e68.csv,0,1,0,0.100503137,0.35261708,0,0,0.546879783,0,0,0,0.117749464,0,0.882250536,2000,2,55,Other,NY,Rhinebeck
8280,f480dd3c7eff79a71cb6e67a312e4e695edaf3de.csv,0,1,0.028565157,0.654970944,0.26835361,0,0,0.048110289,0.010974539,0,0,0.319139596,0,0.669885865,3000,3,40,other,NY,Dix Hills
8281,f484775fadbd76c912dea1794cf47e5bb1f65c24.csv,0,1,0.038771226,0.516138335,0.412075489,0,0,0.03301495,1.15E-05,0,0,0.892764858,0,0.107223606,1501,2,79,Detached,NY,Glens Falls
8284,f4cd65ed053687bf7572e26757d2d901e69fed45.csv,0,1,0,0.667630113,0.303228022,0,0,0.029141865,0.068795788,0,0,0.076970772,0,0.85423344,2500,3,10,detached,NY,Manhasset
8290,f4f4d6bf6f98dd1fcfb9cbf1d362e11020b5f8a1.csv,0,1,0.316287879,0.317167891,0.330568947,0,0,0.035975283,0.017064585,0.010081879,0,0.68054599,0,0.292307545,2000,2,90,other,NY,North Tonawanda
8304,f5577215bbd7273a2c4d0c9bc7e17602ce0873a9.csv,0,1,0,0.629160927,0.344916973,0,0,0.0259221,0,0,0,0.974020508,0,0.025979492,2500,3,0,other,NY,Ballston
8305,f55ad304c317eb5e278023d1696b8d14ba893230.csv,0,1,0,0.662181232,0.273031952,0,0,0.064786816,0,0,0,0.773661929,0,0.226338071,2000,3,50,semiDetached,NY,New York
8315,f5b27b70e95506193b900151462722daa644bb25.csv,0,1,0,0.638925697,0.350056439,0,0,0.011017864,0.038034943,0,0,0.064892521,0,0.897072536,0,0,0,,NY,Deer Park
8318,f5bbf5ef64df8234a9588e4e939bfa03696ac33f.csv,0,0,0,0.702739198,0.289999449,0,0,0.007261354,0.06763944,0,0,0.05335097,0,0.87900959,1501,2,59,Other,NY,Dix Hills
8319,f5c332407133a3c5b272872139053fa461db0ca9.csv,0,1,0.358384395,0.260314542,0.361223448,0,0,0.020077614,0.000204248,0.001940359,0,0.933823529,0,0.064031863,3500,3,10,detached,NY,Mount Sinai
8320,f5c90db591126003bcab4f84c9fac008217ddcdd.csv,0,1,0,0.665843511,0.324742577,0,0,0.009413913,0.016373324,0,0,0.193666188,0,0.789960489,501,2,69,Apartment,NY,New York
8322,f5d1fef2007ca33f643d3dcb1fbf1fd833616c40.csv,0,1,0,0.686036501,0.283143939,0,0,0.030819559,0,0,0.00203742,0.967143021,0,0.030819559,4500,3,30,detached,NY,New York
8324,f5f3e4edc020c63e124af893d5701c9bb3d5f875.csv,0,1,0,0.687001228,0.282966928,0,0,0.030031845,0,0,0,0.968625307,0,0.031374693,3000,3,20,detached,NY,Carmel
8328,f61b80e94bd8ded87e464000e152ac14bb535950.csv,0,1,0,0.348223825,0.348061661,0,0,0.303714515,0.004559676,0.032022665,0,0.065046932,0,0.898370726,2000,3,60,detached,NY,Ulster
8332,f62f02463682a5780336f408a9b61c4417a82337.csv,0,1,0.270003434,0.418297848,0.283396291,0,0,0.028302427,0.021129045,0.007860195,0,0.557034112,0,0.413976648,2000,3,10,detached,NY,Farmington
8333,f6306212a4d40e183dcb6a9fddec588264a64ab7.csv,0,1,0.692741812,0.281938705,0,0,0,0.025319483,0.001999158,0.000736532,0,0.18025903,0,0.81700528,1500,1,20,detached,NY,Queensbury
8334,f631a89bb339ed1e641f31e0c6acce1b1ab5f4ec.csv,0,1,0,0.259539187,0.732765334,0,0,0.007695479,0,0,0,0.18623746,0,0.81376254,0,0,0,,NY,New York
8338,f639dce808f8836e24f9eba4c4570a59d4f5d455.csv,0,1,0,0.570493742,0.40151862,0,0,0.027987637,0.101438492,0,0,0.029304029,0,0.869257479,1000,1,20,condominium,NY,New York
8339,f63f5f7bb107d9fd1639ca5cadc6cfabea6f2e81.csv,0,1,0.250143086,0.349645147,0.371518239,0,0,0.028693529,0.003071581,0.061765491,0,0.30582265,0,0.629340278,2000,3,40,detached,NY,Fairport
8341,f64972c842e6ea9c550778b5264c8c3d64f01047.csv,0,2,0,0.672724178,0.292392567,0,0,0.034883255,0,0,0,0.957447235,0,0.042552765,3500,3,20,other,NY,holtsville 
8347,f6823da958262aa1d516309f9ae74338f4d25634.csv,0,1,0.224252409,0.479818781,0.2580001,0,0,0.03792871,0.04725176,0.039863212,0,0.213693775,0,0.699191254,1000,2,0,apartment,NY,New York
8360,f717133ba69fe66dac4525c125847e35a80486ef.csv,0,1,0.146241215,0.444413069,0.206639056,0,0,0.20270666,0,0,0,0.109939759,0,0.890060241,1500,1,120,apartment,NY,Buffalo
8362,f71c0c8591d2c3a5ac8347794b65540fa4cc4bea.csv,0,1,0,0.686918117,0.28340583,0,0,0.029676053,0,0,0,0.970323947,0,0.029676053,4000,3,90,detached,NY,Croton-on-Hudson
8364,f738130d3304ac74789d4944d9f61b80be44d6ad.csv,0,1,0,0.687614469,0.283672924,0,0,0.028712607,0.00010493,0,0,0.970075931,0,0.029819139,7500,3,38,detached,NY,Chappaqua
8365,f73aa9c01579634b508354d9e6001c8dfe8c3956.csv,0,1,0,0.663997821,0.309735839,0,0,0.02626634,0,0,0,0.032693355,0,0.967306645,1501,3,49,Other,NY,Grand Island
8368,f74f9241be95b7d0f5339c87260788ac87048a45.csv,0,1,0.232218013,0.431894705,0.310405188,0,0,0.025482094,0.038663147,0.062203474,0,0.055220768,0,0.843912611,5000,2,0,detached,NY,Dix Hills
8370,f75c09fc3835a9628a7939e7ed90192715093f5e.csv,0,1,0.039844038,0.56379199,0.351017442,0,0,0.04534653,0.022771318,0.011639443,0.002399409,0.004302787,0,0.958887043,4000,5,90,rowHouse,NY,New York
8371,f7667aa89f91a5235d35ac1afb8d0102290c5110.csv,0,1,0.190063514,0.521110728,0.26310453,0,0,0.025721227,0,0.000248699,0,0.023970768,0,0.975780533,3000,3,45,other,NY,Coram
8376,f79e1cfb3e2a9b233fa174cdb302fb6f05651f02.csv,0,2,0,0.685352832,0.282236537,0,0,0.032410631,0,0,0,0.654770195,0,0.345229805,3000,1,10,,NY,holtsville 
8380,f7b51bd65b800bf78b6dc06e5aeb76fa3d658e69.csv,0,1,0.045903604,0.56156994,0.354425017,0,0,0.038101438,0,0,0,0.524429563,0,0.475570437,4000,4,0,other,NY,Watertown
8381,f7b5ce83bf0833f43f21fba4ae0dd9289213fe70.csv,0,1,0.262214953,0.318267906,0.388362795,0,0,0.031154346,0,0,0,0.291743189,0,0.708256811,2500,2,20,detached,NY,Whitesboro
8385,f7d70040e8fe1dfaaba490ecc56f61d79a823972.csv,0,1,0,0.698776969,0.289221749,0,0,0.012001283,0,0,0,0.983933397,0,0.016066603,0,0,0,,NY,Rome
8387,f7db56f48bf2feac7a3a5e5f076ffab5632ab944.csv,0,1,0,0.539811719,0.420391225,0,0,0.039797056,0,0,0,0.718341252,0,0.281658748,3200,3,55,detached,NY,New Castle
8388,f7dd04b4ab5677c1b94dc240806639fee5c2f9b0.csv,0,1,0,0.686307325,0.282548476,0,0,0.031144198,0.140014235,0,0,0.003356802,0,0.856628963,2500,3,10,detached,NY,Gardiner
8391,f7fa755ca121c534a0cf4d1c6bd29302fd814eff.csv,0,2,0,0.354778573,0.577017704,0,0,0.068203723,0,0,0,0.023867499,0,0.976132501,10000,1,85,,NY,Plainview
8393,f801ec0337521562823361c15131261ff70d2f16.csv,1,0,0.258298993,0.366500687,0.128405449,0,0,0.246794872,0.019402473,0.052808303,0.002003205,0.045033959,0,0.88075206,1000,1,95,condominium,NY,New York
8394,f801f7b7178e7cedd40e21372ad6b487fa28274c.csv,0,1,0.130680941,0.634673997,0.203057485,0,0,0.031587577,0.004147377,0.010927855,0,0.835426312,0,0.149498457,4500,3,15,,NY,Woodmere
8395,f8103b01af8452598975f83533755728a2ab9804.csv,0,1,0,0.646434295,0.323813339,0,0,0.029752366,0.040111798,0,0,0.253195589,0,0.706692613,4500,3,10,other,NY,Watervliet
8397,f81919e51124484ab83b60d1eb35429a29934ebd.csv,0,1,0.135426232,0.114822467,0.383235767,0,0,0.366515534,0.005700949,0.047463269,0,0.01145929,0,0.935376492,2500,2,55,detached,NY,New Hartford
8398,f82214b761947832b1147e6e7dea56e2cadf1084.csv,0,1,0,0.350770967,0.623995638,0,0,0.025233395,0.03943794,0,0,0.160525712,0,0.800036348,1500,3,27,other,NY,Rochester
8403,f84563968000d0fe043b1b809ad3870a32c949cd.csv,0,1,0.049746885,0.225748529,0.655968761,0,0,0.068535826,0.019124264,0.018594237,0,0.101083853,0,0.861197646,1500,3,70,other,NY,Elmont
8404,f8476dfe88d3bceff6a2438a36a9c31ec44407c7.csv,0,1,0.06977329,0.292691891,0.375841458,0,0,0.261693361,0.013782498,0.015484757,0,0.457317781,0,0.513414964,3500,3,120,detached,NY,Syracuse
8408,f85bcfcff75f3a9d7f43cb70a5cceabbd1c0a8d2.csv,0,1,0.413605755,0.250841751,0.31073041,0,0,0.024822084,0.009756657,0.060491276,0,0.305737297,0,0.624014769,1000,1,85,apartment,NY,Brooklyn
8412,f86fc279e6529ead17fa05bb39757f43431c03ed.csv,0,1,0,0.682899066,0.289533594,0,0,0.02756734,0.015620217,0,0,0.933492118,0,0.050887665,3000,2,20,detached,NY,North Chili
8415,f88cb3503f168929342f7e3ac57efdf8a193a4c5.csv,0,2,0,0.444903581,0.404327365,0.081688093,0,0.069080961,0,0,0,0.059429522,0,0.940570478,2500,2,120,other,NY,Honeoye Falls
8416,f891b1548d4b83efea5a5315e2ee3d234418bde4.csv,0,1,0.052916667,0.454768519,0.477731481,0,0,0.014583333,0.022430556,0.00787037,0,0.044282407,0,0.925416667,0,0,0,,NY,Tonawanda
8420,f8ad4043c81cc952c3aa22e328881c9f3e3da445.csv,0,1,0.058731252,0.254380931,0.655915213,0,0,0.030972605,0.002620906,0.000105219,0,0.078407178,0,0.918866697,1500,1,40,other,NY,Hauppauge
8421,f8b059d872a8862df52ad6fba7a322a2c6f1cbd6.csv,0,1,0,0.690886134,0.284645699,0,0,0.024468167,0.104453627,0,0,0.001061754,0,0.894484619,7500,2,50,multiPlex,NY,Freeport
8433,f92bb1113a8bf8aed60764ea8d7e5bf6e064ffed.csv,0,1,0.298868666,0.144612332,0.411429716,0,0,0.145089286,0.010120955,0.072744963,0,0.023485195,0,0.893648886,2000,3,30,detached,NY,Croton on Hudson
8437,f94e52f9b38bab4ed91b2e18dd465ec5b77eb2ee.csv,0,1,0,0.667057769,0.301816239,0,0,0.031125992,0.350312882,0,0,0.080509768,0,0.56917735,3500,2,5,0,NY,Saratoga Springs
8439,f954034d5694f62add19aef3ed7aad80a1e167e2.csv,0,2,0.027386897,0.570282947,0.264941746,0.027046452,0,0.110341958,0,0,0,0.889658042,0,0.110341958,2000,2,35,rowHouse,NY,Baldwinsville
8442,f9708eb8c10a8278da02d8e85ea5158c808a19c3.csv,0,2,0,0.157706737,0.722651261,0,0,0.119642002,0,0,0,0.025103768,0,0.974896232,5500,2,37,other,NY,New York
8444,f976364193653e719da3a470ad345985f54bbe6f.csv,0,1,0.310515873,0.363018926,0.297056242,0,0,0.029408959,0.018467643,0.056223291,0,0.024610806,0,0.90069826,2000,2,40,Detached,NY,Bayville
8447,f97c8b26f5c632bd32a8fdb4c8017be94cbf02e4.csv,0,1,0,0.688368056,0.283157814,0,0,0.02847413,0,0,0,0.965315934,0,0.034684066,3500,3,10,detached,NY,Southampton
8449,f9834a213572e06c55fe9281cb033c1b9a22c1af.csv,0,2,0.381189187,0.182840945,0.404494272,0,0,0.031475596,0,0,0,0.089718691,0,0.910281309,0,0,0,,NY,North tonawanda
8450,f98cbc93f4cbc29b9cf76da2b0dc7a40d82dc314.csv,0,1,0,0.699799163,0.289103721,0,0,0.011097117,0.006127242,0,0,0.839976853,0,0.153895905,0,0,0,,NY,New York
8457,f9c61b2b78cdb7a56f39ffeba5e06094433080ea.csv,0,1,0.032308447,0.179380938,0.334959727,0,0,0.453350888,0,0,0,0.067095209,0,0.932904791,1001,1,69,Townhouse,NY,West Sayville
8458,f9c7df392c4dcee04e9d6c815830ba2db22ee218.csv,0,1,0,0.639163215,0.288281831,0,0,0.072554954,0,0,0,0.927179569,0,0.072820431,1500,2,60,detached,NY,Cicero
8461,f9d1270d245b98e953ae89fbc52185364fd3397f.csv,0,2,0.305593817,0.362211126,0.304015534,0,0,0.028179522,0,0,0,0.156862182,0,0.843137818,2500,2,5,detached,NY,West Henrietta
8467,fa10ffac7685d69131e075860cd44fb51a02bb33.csv,0,1,0,0.38656125,0.41932133,0,0,0.194117421,0.029460988,0,0,0.277845106,0,0.692693906,1000,1,5,condominium,NY,Brooklyn
8470,fa2a171d2ea921574c7f5662a5c81d709a938b15.csv,0,1,0.184989014,0.415038449,0.358129316,0,0,0.04184322,0.0188422,0.018204645,0,0.042676946,0,0.920276208,1000,2,67,detached,NY,Staten Island
8473,fa3f137078ef599f00764e53e9bc4811eb7d9dc0.csv,0,1,0,0.490909264,0.479557769,0,0,0.029532967,0,0,0,0.064512744,0,0.935487256,1000,2,90,apartment,NY,Amsterdam
8474,fa42d4dd206ef6c8eb7b812dc4fc6e03e2add0ad.csv,0,1,0,0.601705042,0.375511283,0,0,0.022783676,0,0,0,0.006549014,0,0.993450986,2000,2,55,detached,NY,West Babylon
8475,fa47c70ea938d0fc4731ed801d9dce9c3637a962.csv,1,1,0.007388117,0.59064429,0.37038966,0,0,0.031577932,0,0,0,0.929562114,0,0.070437886,2500,2,65,detached,NY,County Road 23
8477,fa614dd54541c3b962f8361b71530cd9f665e1ec.csv,0,1,0,0.653486191,0.319344668,0,0,0.027169141,0,0,0,0.094268838,0,0.905731162,2000,3,68,detached,NY,Rochester
8481,fa7098ecf6ffb94174f56c119fe386b3db2cdb5f.csv,0,1,0,0.641611242,0.350368414,0,0,0.008020344,0,0,0,0.742876239,0,0.257123761,2500,2,5,other,NY,St. James
